transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
2010,2024-10-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,263385.0,Transfer Bank
2012,2026-02-22,Tagihan internet,Pulsa & Internet,Pengeluaran,67832.0,Kartu Debit
2013,2025-04-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,238537.0,E-Wallet
2014,2025-08-21,Tagihan internet,Pulsa & Internet,Pengeluaran,139955.0,Kartu Debit
2015,2024-08-07,Tiket KRL,Transportasi,Pengeluaran,74845.0,Tunai
2016,2025-09-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,156963.0,Transfer Bank
2017,2024-07-20,Bonus,Gaji,Pemasukan,2484246.0,Kartu Debit
2018,2025-08-09,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,278903.0,Tunai
2019,2025-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,148209.0,Kartu Debit
2020,2026-04-15,Konser,Hiburan,Pengeluaran,408799.0,Kartu Kredit
2021,2026-03-28,Service AC kos,Tempat Tinggal,Pengeluaran,51865.0,E-Wallet
2022,2025-08-20,Gym membership,Pembayaran Langganan,Pengeluaran,200650.0,Kartu Debit
2023,2025-06-10,Gaji bulanan,Gaji,Pemasukan,6029022.0,E-Wallet
2024,2025-06-08,Bonus,Gaji,Pemasukan,2779940.0,Transfer Bank
2025,2025-02-25,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,110575.0,Transfer Bank
2026,2025-11-02,Gaji bulanan,Gaji,Pemasukan,6377943.0,E-Wallet
2027,2026-02-04,Belanja dapur,Makanan & Minuman,Pengeluaran,641560.0,Kartu Kredit
2028,2024-09-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,252338.0,Transfer Bank
2029,2025-11-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,287740.0,Lainnya
2030,2024-11-22,Bonus,Gaji,Pemasukan,2812156.0,Transfer Bank
2031,2024-10-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,80570.0,Transfer Bank
2032,2025-05-30,Bonus,Gaji,Pemasukan,1541934.0,Kartu Debit
2033,2024-07-24,Gaji bulanan,Gaji,Pemasukan,6455605.0,Transfer Bank
2034,2026-03-29,Gaji bulanan,Gaji,Pemasukan,6321082.0,E-Wallet
2035,2025-09-16,Bensin,Transportasi,Pengeluaran,84111.0,E-Wallet
2036,2024-12-31,Bayar kos,Tempat Tinggal,Pengeluaran,956990.0,Tunai
2037,2025-03-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226111.0,Kartu Debit
2038,2025-06-12,Kopi,Makanan & Minuman,Pengeluaran,15931.0,E-Wallet
2039,2026-03-28,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,278539.0,Transfer Bank
2040,2026-04-27,Bonus,Gaji,Pemasukan,2907654.0,E-Wallet
2041,2024-12-20,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,320951.0,Kartu Kredit
2042,2024-09-19,Beli makan siang,Makanan & Minuman,Pengeluaran,159340.0,Tunai
2043,2025-08-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,218218.0,Transfer Bank
2044,2025-01-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,423324.0,Kartu Kredit
2045,2024-11-06,Ojek online,Transportasi,Pengeluaran,77169.0,Lainnya
2046,2024-12-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,88502.0,Transfer Bank
2047,2025-06-01,Gaji bulanan,Gaji,Pemasukan,6031227.0,E-Wallet
2048,2026-03-24,Bonus,Pembayaran Langganan,Pemasukan,2868976.0,Kartu Debit
2049,2024-12-19,Bonus,Gaji,Pemasukan,2236156.0,E-Wallet
2050,2024-12-09,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,219215.0,E-Wallet
2051,2025-03-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,349420.0,Tunai
2052,2024-06-24,Service AC kos,Tempat Tinggal,Pengeluaran,50117.0,Transfer Bank
2053,2024-06-26,Pulsa prabayar,Pulsa & Internet,Pengeluaran,86646.0,Transfer Bank
2054,2025-12-17,Netflix,Pembayaran Langganan,Pengeluaran,29919.0,E-Wallet
2055,2026-05-20,Gaji bulanan,Gaji,Pemasukan,6414794.0,E-Wallet
2056,2025-04-24,Gaji bulanan,Hiburan,Pemasukan,6422388.0,Kartu Debit
2057,2025-11-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128610.0,Kartu Debit
2059,2026-01-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,154441.0,E-Wallet
2060,2024-08-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,93611.0,E-Wallet
2061,2025-04-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,95093.0,Kartu Debit
2062,2025-12-10,Tiket bioskop,Hiburan,Pengeluaran,48696.0,Transfer Bank
2063,2025-07-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,221591.0,E-Wallet
2064,2025-11-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,70592.0,Transfer Bank
2065,2025-02-17,Spotify Premium,Pembayaran Langganan,Pengeluaran,20377.0,Kartu Debit
2066,2025-08-25,Bonus,Gaji,Pemasukan,1534103.0,Kartu Debit
2067,2025-08-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,174822.0,Kartu Debit
2068,2025-10-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,25786.0,Kartu Kredit
2069,2025-11-01,Gaji bulanan,Gaji,Pemasukan,6018389.0,E-Wallet
2070,2024-08-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,74365.0,E-Wallet
2071,2024-11-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,191970.0,Kartu Debit
2072,2026-03-31,Bonus,Gaji,Pemasukan,2308195.0,Transfer Bank
2073,2026-01-03,Tagihan internet,Pulsa & Internet,Pengeluaran,142164.0,Transfer Bank
2074,2025-12-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,200774.0,Kartu Debit
2075,2026-01-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,78568.0,E-Wallet
2076,2024-07-02,Bayar kos,Tempat Tinggal,Pengeluaran,888207.0,Tunai
2077,2024-08-19,Belanja dapur,Makanan & Minuman,Pengeluaran,709315.0,Kartu Kredit
2078,2026-02-22,Bayar kos,Tempat Tinggal,Pengeluaran,966472.0,Kartu Debit
2079,2025-05-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,282273.0,Kartu Debit
2081,2026-01-22,Gaji bulanan,Gaji,Pemasukan,6415540.0,Transfer Bank
2082,2026-01-30,Netflix,Pembayaran Langganan,Pengeluaran,21770.0,Transfer Bank
3516,2024-08-28,Pakaian baru,Belanja Bulanan,Pengeluaran,313153.0,Tunai
2084,2025-09-20,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,151305.0,Transfer Bank
2085,2024-11-25,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,274499.0,Kartu Debit
2086,2025-01-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,211240.0,E-Wallet
2087,2024-05-31,Bonus,Gaji,Pemasukan,2805765.0,Transfer Bank
2088,2025-09-19,Service AC kos,Tempat Tinggal,Pengeluaran,51937.0,Tunai
2089,2026-04-26,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50419.0,Tunai
2090,2025-03-16,Bonus,Gaji,Pemasukan,1302128.0,Transfer Bank
2091,2025-11-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51803.0,E-Wallet
2092,2024-08-31,Transfer teman,Transfer Teman/Keluarga,Pemasukan,153964.0,Kartu Debit
2093,2024-11-11,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,248560.0,Tunai
2094,2025-04-08,Bonus,Pembayaran Langganan,Pengeluaran,2890806.0,Kartu Debit
2095,2024-06-19,Spotify Premium,Pembayaran Langganan,Pengeluaran,24375.0,Transfer Bank
2096,2025-12-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50313.0,Kartu Debit
2097,2024-09-21,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,280445.0,Kartu Debit
2098,2025-07-07,Makan malam restoran,Makanan & Minuman,Pengeluaran,656613.0,Kartu Kredit
2099,2025-07-02,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,449635.0,Kartu Kredit
2100,2024-10-13,Tiket KRL,Transportasi,Pengeluaran,55793.0,Transfer Bank
2101,2026-05-23,Service AC kos,Tempat Tinggal,Pengeluaran,50582.0,Transfer Bank
2102,2025-11-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50755.0,E-Wallet
2103,2025-12-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,117193.0,Kartu Debit
2104,2025-11-23,Makan malam restoran,Makanan & Minuman,Pengeluaran,657325.0,Kartu Kredit
2105,2024-10-08,Netflix,Pembayaran Langganan,Pengeluaran,25659.0,Transfer Bank
2107,2025-09-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,249535.0,Transfer Bank
2108,2024-10-11,Spotify Premium,Pembayaran Langganan,Pengeluaran,24259.0,Kartu Kredit
2110,2025-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,242433.0,Kartu Debit
2111,2024-12-22,Makan malam restoran,Pulsa & Internet,Pengeluaran,565028.0,E-Wallet
2112,2024-09-14,Gaji bulanan,Gaji,Pemasukan,6030518.0,Transfer Bank
2113,2024-08-14,Gaji bulanan,Gaji,Pemasukan,6154299.0,Transfer Bank
2114,2025-03-30,Bonus,Gaji,Pemasukan,2164476.0,E-Wallet
2115,2026-03-07,Bonus,Gaji,Pemasukan,1931967.0,Transfer Bank
2116,2026-02-09,Paket data,Pulsa & Internet,Pengeluaran,55659.0,Transfer Bank
2117,2024-11-01,Tiket KRL,Transportasi,Pengeluaran,35845.0,Tunai
2118,2025-02-23,Pulsa prabayar,Pulsa & Internet,Pengeluaran,81621.0,Kartu Kredit
2119,2025-11-12,Service AC kos,Tempat Tinggal,Pengeluaran,51477.0,Kartu Debit
3517,2025-09-12,Bonus,Gaji,Pemasukan,1875497.0,E-Wallet
2121,2026-01-09,Bensin,Transportasi,Pengeluaran,62172.0,Kartu Debit
2122,2025-02-19,Bonus,Pembayaran Langganan,Pemasukan,1124115.0,Kartu Debit
2124,2025-10-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,85392.0,E-Wallet
2125,2024-10-18,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50625.0,Kartu Debit
2126,2025-03-06,Beli makan siang,Makanan & Minuman,Pengeluaran,101856.0,Kartu Debit
2127,2025-09-30,Transfer teman,Transfer Teman/Keluarga,Pemasukan,264347.0,E-Wallet
2128,2025-09-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,145323.0,E-Wallet
2129,2026-05-08,Bonus,Gaji,Pemasukan,2374305.0,Transfer Bank
2130,2025-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,202992.0,Transfer Bank
2131,2026-01-19,Paket data,Pulsa & Internet,Pengeluaran,87435.0,Kartu Debit
2132,2025-05-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,259607.0,Kartu Debit
2133,2026-04-01,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51754.0,Transfer Bank
2134,2025-07-21,Gaji bulanan,Gaji,Pemasukan,6443271.0,Transfer Bank
2135,2024-07-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,458710.0,E-Wallet
2136,2024-08-12,Jajan,Makanan & Minuman,Pengeluaran,41571.0,Kartu Debit
2137,2026-04-18,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pengeluaran,110303.0,Kartu Debit
2138,2025-04-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,189845.0,Kartu Debit
2139,2025-12-03,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,299090.0,Transfer Bank
2140,2025-09-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,274433.0,Transfer Bank
2141,2024-09-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,207090.0,Kartu Debit
2142,2025-04-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,213407.0,E-Wallet
2143,2025-09-10,Paket data,Pulsa & Internet,Pengeluaran,66252.0,Transfer Bank
2144,2026-01-03,Tiket KRL,Transportasi,Pengeluaran,64975.0,Transfer Bank
2145,2025-05-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,283241.0,Kartu Debit
2146,2025-04-08,Tiket bioskop,Hiburan,Pengeluaran,37903.0,E-Wallet
2147,2026-04-08,Tagihan internet,Pulsa & Internet,Pengeluaran,58070.0,E-Wallet
2148,2024-11-12,Bensin,Transportasi,Pengeluaran,26296.0,Tunai
2149,2025-01-09,Bonus,Gaji,Pemasukan,1775962.0,Kartu Debit
2150,2024-06-01,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51941.0,Tunai
2151,2024-10-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,298684.0,Transfer Bank
2152,2025-04-28,Gaji bulanan,Gaji,Pemasukan,6252890.0,Transfer Bank
2153,2025-03-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,151833.0,Transfer Bank
2154,2025-11-19,Bensin,Makanan & Minuman,Pengeluaran,19274.0,E-Wallet
2155,2025-02-06,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50051.0,Transfer Bank
2156,2025-06-16,Bayar kos,Tempat Tinggal,Pengeluaran,849184.0,E-Wallet
2157,2025-10-22,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50477.0,E-Wallet
2158,2025-09-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,190838.0,E-Wallet
2159,2025-06-09,Gaji bulanan,Gaji,Pemasukan,6191749.0,Kartu Debit
2160,2025-01-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,241253.0,Kartu Debit
2161,2025-06-15,Paket data,Pulsa & Internet,Pengeluaran,76039.0,Kartu Debit
2162,2025-11-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,120950.0,Kartu Debit
2163,2026-05-21,Kopi,Makanan & Minuman,Pengeluaran,32052.0,E-Wallet
2164,2026-03-02,Bayar kos,Tempat Tinggal,Pengeluaran,961238.0,Kartu Debit
2165,2024-11-03,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,155831.0,E-Wallet
2166,2025-10-02,Jajan,Makanan & Minuman,Pengeluaran,52492.0,Kartu Debit
2167,2025-06-01,Cloud storage,Pembayaran Langganan,Pengeluaran,53564.0,Kartu Debit
2168,2024-10-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,57516.0,E-Wallet
2169,2024-10-22,Service AC kos,Tempat Tinggal,Pengeluaran,50592.0,Kartu Debit
2170,2025-03-16,Pakaian baru,Belanja Bulanan,Pengeluaran,445682.0,Kartu Debit
2171,2026-01-04,Gym membership,Pembayaran Langganan,Pengeluaran,200789.0,Transfer Bank
2172,2025-06-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,242770.0,E-Wallet
2173,2024-09-01,Spotify Premium,Pembayaran Langganan,Pengeluaran,25520.0,Kartu Kredit
2174,2025-12-23,Gaji bulanan,Gaji,Pemasukan,6331718.0,Transfer Bank
2175,2025-06-02,Gaji bulanan,Gaji,Pemasukan,6462307.0,E-Wallet
2176,2024-12-31,Bonus,Gaji,Pemasukan,2128959.0,Transfer Bank
2177,2025-11-22,Ojek online,Transportasi,Pengeluaran,58411.0,Kartu Debit
2178,2025-12-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,118020.0,E-Wallet
2179,2025-01-29,Pakaian baru,Belanja Bulanan,Pengeluaran,268432.0,Kartu Kredit
2180,2025-10-22,Gaji bulanan,Hiburan,Pemasukan,6432865.0,E-Wallet
2181,2025-04-01,Bensin,Transportasi,Pengeluaran,90819.0,E-Wallet
2182,2025-01-19,Gaji bulanan,Gaji,Pemasukan,6002044.0,E-Wallet
2183,2024-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,101332.0,Transfer Bank
2184,2024-07-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,77203.0,E-Wallet
2185,2025-12-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,269045.0,Kartu Debit
2186,2026-05-23,Netflix,Pembayaran Langganan,Pengeluaran,28856.0,Kartu Kredit
2187,2024-06-25,Bayar kos,Tempat Tinggal,Pengeluaran,814245.0,Tunai
2188,2024-07-28,Tagihan internet,Pulsa & Internet,Pengeluaran,71922.0,Kartu Kredit
2189,2025-03-22,Liburan,Hiburan,Pengeluaran,435974.0,E-Wallet
2190,2026-04-20,Transfer teman,Transfer Teman/Keluarga,Pemasukan,272755.0,Transfer Bank
2191,2026-05-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,86997.0,E-Wallet
2192,2026-02-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,77848.0,E-Wallet
2193,2024-08-22,Tiket bioskop,Hiburan,Pengeluaran,49156.0,Transfer Bank
2194,2026-04-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,57260.0,Transfer Bank
2195,2026-05-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,79767.0,Transfer Bank
2196,2025-05-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,138165.0,Kartu Debit
2197,2024-06-10,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51578.0,Transfer Bank
2198,2024-12-05,Pakaian baru,Belanja Bulanan,Pengeluaran,351954.0,Kartu Debit
2199,2025-05-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,380835.0,E-Wallet
2200,2025-05-18,Gaji bulanan,Gaji,Pemasukan,6391046.0,Transfer Bank
2201,2025-09-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,59261.0,E-Wallet
2203,2024-12-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,62536.0,Transfer Bank
2204,2025-11-05,Gaji bulanan,Hiburan,Pemasukan,6227452.0,Kartu Debit
2205,2024-12-04,Bonus,Gaji,Pemasukan,2849047.0,E-Wallet
2206,2026-01-30,Paket data,Pulsa & Internet,Pengeluaran,55461.0,Kartu Kredit
2207,2025-10-14,Bonus,Gaji,Pemasukan,1362797.0,Kartu Debit
2208,2024-12-02,Pakaian baru,Belanja Bulanan,Pengeluaran,364736.0,Lainnya
2209,2025-03-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,281325.0,Kartu Debit
2210,2026-04-25,Paket data,Pulsa & Internet,Pengeluaran,142504.0,Kartu Debit
2211,2026-04-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,268490.0,Transfer Bank
2212,2025-07-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,116073.0,E-Wallet
2213,2025-10-20,Liburan,Hiburan,Pengeluaran,465506.0,Kartu Kredit
2214,2026-04-21,Bonus,Gaji,Pemasukan,2446286.0,Transfer Bank
2215,2025-07-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,240267.0,Kartu Debit
2216,2024-12-23,Spotify Premium,Pembayaran Langganan,Pengeluaran,28922.0,Transfer Bank
2217,2024-10-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,172596.0,Transfer Bank
2218,2026-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,288729.0,E-Wallet
2219,2024-09-01,Gaji bulanan,Gaji,Pemasukan,6434267.0,Kartu Debit
2220,2026-04-06,Gaji bulanan,Gaji,Pemasukan,6020024.0,Kartu Debit
2221,2025-10-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,297533.0,Transfer Bank
2222,2026-02-16,Gym membership,Pembayaran Langganan,Pengeluaran,200224.0,Kartu Kredit
2223,2024-08-29,Gaji bulanan,Gaji,Pemasukan,6125773.0,Kartu Debit
2224,2025-05-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,63200.0,E-Wallet
2225,2025-06-14,Langganan streaming,Hiburan,Pengeluaran,45692.0,Kartu Debit
2226,2025-04-05,Transfer teman,Transfer Teman/Keluarga,Pemasukan,69259.0,E-Wallet
2227,2025-08-04,Taksi,Transportasi,Pengeluaran,73440.0,Kartu Debit
2228,2024-07-15,Paket data,Pulsa & Internet,Pengeluaran,90439.0,Kartu Debit
2229,2025-01-16,Service AC kos,Tempat Tinggal,Pengeluaran,51805.0,Kartu Debit
2230,2024-12-26,Tagihan internet,Pulsa & Internet,Pengeluaran,91619.0,E-Wallet
2231,2026-02-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,171485.0,Transfer Bank
2232,2025-11-08,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51368.0,Transfer Bank
2233,2025-04-19,Gaji bulanan,Gaji,Pemasukan,6182004.0,Kartu Debit
2234,2025-10-14,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,289256.0,Transfer Bank
2235,2026-04-20,Kopi,Makanan & Minuman,Pengeluaran,42416.0,Kartu Debit
2236,2024-09-09,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,246134.0,Kartu Kredit
2237,2026-01-05,Gaji bulanan,Gaji,Pemasukan,6095283.0,Transfer Bank
2238,2025-07-20,Beli makan siang,Makanan & Minuman,Pengeluaran,159512.0,Kartu Kredit
2239,2024-08-13,Gaji bulanan,Gaji,Pemasukan,6293559.0,Kartu Debit
2240,2026-04-05,Bonus,Gaji,Pemasukan,2307076.0,E-Wallet
2241,2025-01-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,188868.0,Transfer Bank
2242,2025-06-07,Cloud storage,Pembayaran Langganan,Pengeluaran,50387.0,Kartu Debit
2243,2025-04-28,Makan malam restoran,Makanan & Minuman,Pengeluaran,625009.0,Kartu Debit
2244,2024-10-17,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,237505.0,E-Wallet
2245,2025-09-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,66179.0,Transfer Bank
2246,2025-04-20,Pulsa prabayar,Pulsa & Internet,Pengeluaran,116159.0,Transfer Bank
2247,2026-05-02,Gaji bulanan,Gaji,Pemasukan,6436270.0,Transfer Bank
2248,2025-11-28,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51719.0,Tunai
2249,2025-06-14,Liburan,Hiburan,Pengeluaran,350305.0,Kartu Debit
2250,2024-07-07,Spotify Premium,Pembayaran Langganan,Pengeluaran,21630.0,Transfer Bank
2252,2024-11-22,Beli makan siang,Makanan & Minuman,Pengeluaran,44742.0,E-Wallet
2253,2024-09-03,Jajan,Makanan & Minuman,Pengeluaran,10380.0,E-Wallet
2254,2026-04-10,Tagihan internet,Pulsa & Internet,Pengeluaran,86669.0,Kartu Kredit
2255,2025-12-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,89994.0,Kartu Debit
2256,2025-03-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,140007.0,Transfer Bank
2257,2025-10-02,Ojek online,Transportasi,Pengeluaran,69706.0,Kartu Debit
2258,2024-07-08,Tiket KRL,Transportasi,Pengeluaran,65518.0,Kartu Debit
2259,2025-08-24,Liburan,Hiburan,Pengeluaran,415413.0,Kartu Kredit
2260,2025-04-10,Gaji bulanan,Gaji,Pemasukan,6232757.0,E-Wallet
2261,2026-05-16,Tiket bioskop,Hiburan,Pengeluaran,44773.0,Kartu Kredit
2262,2025-07-15,Bayar kos,Tempat Tinggal,Pengeluaran,992695.0,Transfer Bank
2263,2026-01-09,Bonus,Gaji,Pemasukan,1767761.0,Transfer Bank
2264,2025-08-19,Spotify Premium,Pembayaran Langganan,Pengeluaran,29855.0,E-Wallet
2265,2026-04-25,Gaji bulanan,Gaji,Pemasukan,6015995.0,Transfer Bank
2266,2025-10-01,Netflix,Pembayaran Langganan,Pengeluaran,27587.0,Transfer Bank
2267,2025-12-25,Bonus,Gaji,Pemasukan,2948466.0,Transfer Bank
2268,2026-04-16,Pakaian baru,Belanja Bulanan,Pengeluaran,393111.0,Transfer Bank
2269,2024-11-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,166298.0,Transfer Bank
2270,2025-05-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,267430.0,Kartu Debit
2271,2025-06-17,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50085.0,E-Wallet
2272,2025-08-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,271503.0,E-Wallet
2273,2025-02-11,Paket data,Pulsa & Internet,Pengeluaran,63612.0,Transfer Bank
2274,2025-08-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,90219.0,E-Wallet
2275,2024-07-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,129951.0,E-Wallet
2276,2025-02-18,Beli makan siang,Makanan & Minuman,Pengeluaran,198214.0,Transfer Bank
2277,2024-11-01,Transfer teman,Transfer Teman/Keluarga,Pemasukan,226162.0,Kartu Debit
3518,2025-11-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,130024.0,Transfer Bank
2279,2026-02-09,Bonus,Gaji,Pemasukan,1413206.0,Transfer Bank
2280,2024-05-29,Tempat Tinggal,Tempat Tinggal,Pengeluaran,51896.0,Tunai
2281,2026-04-20,Tiket bioskop,Hiburan,Pengeluaran,49979.0,Kartu Debit
2282,2025-12-10,Gym membership,Pembayaran Langganan,Pengeluaran,200398.0,Kartu Debit
2283,2025-07-12,Gym membership,Pembayaran Langganan,Pengeluaran,200154.0,Kartu Debit
2284,2025-10-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,114300.0,E-Wallet
2285,2026-03-26,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,192621.0,Kartu Debit
2286,2025-09-18,Gaji bulanan,Gaji,Pemasukan,6049909.0,Kartu Debit
2287,2024-07-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,114274.0,Kartu Debit
2288,2026-04-07,Kopi,Makanan & Minuman,Pengeluaran,69699.0,Kartu Debit
2289,2024-06-17,Langganan streaming,Hiburan,Pengeluaran,42859.0,E-Wallet
2290,2024-11-27,Spotify Premium,Pembayaran Langganan,Pengeluaran,28745.0,Kartu Kredit
2291,2026-01-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,198022.0,Transfer Bank
2292,2025-06-06,Liburan,Hiburan,Pengeluaran,497315.0,Transfer Bank
2293,2025-12-25,Bonus,Gaji,Pemasukan,1213236.0,Transfer Bank
2294,2024-10-02,Tiket bioskop,Hiburan,Pengeluaran,39266.0,Kartu Debit
2295,2026-02-26,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,206311.0,E-Wallet
2296,2026-02-17,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,250077.0,Transfer Bank
2297,2025-07-11,Kopi,Makanan & Minuman,Pengeluaran,58260.0,Tunai
2298,2025-09-01,Tiket bioskop,Hiburan,Pengeluaran,42711.0,E-Wallet
2299,2025-10-28,Gaji bulanan,Gaji,Pemasukan,6483795.0,Transfer Bank
2300,2024-12-06,Taksi,Transportasi,Pengeluaran,28537.0,E-Wallet
2301,2026-03-31,Liburan,Hiburan,Pengeluaran,431829.0,Kartu Kredit
2302,2025-07-08,Paket data,Pulsa & Internet,Pengeluaran,99139.0,Kartu Debit
2303,2026-03-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,255109.0,E-Wallet
2304,2026-03-22,Cloud storage,Pembayaran Langganan,Pengeluaran,54408.0,Kartu Kredit
2305,2024-12-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,64518.0,Kartu Debit
